Name,Height,Reach,STANCE,DOB,ID,Hometown,Hometown_Elevation,Trains_Out_Of
Scott Graham,"6' 4""",--,Orthodox,--,6e4acc2c115215b5,,,Urban Guerrilla Fight Team
Miranda Granger,"5' 7""","68""",Orthodox,"Apr 13, 1992",7559395ad833c074,"Everett, Washington",23.55912590026855,Charlie's Combat Club
TJ Grant,"5' 10""","72""",Orthodox,"Feb 26, 1984",a26198ba5093147e,,,
Davey Grant,"5' 8""","69""",Orthodox,"Dec 18, 1985",113df4fde64735c6,Bishop Auckland,105.8302841186523,Syndicate MMA
Dwight Grant,"6' 1""","76""",Switch,"Sep 14, 1984",8be158ca1e5ea6a0,"New York, New York",13.34827327728271,Alliance MMA
Alexa Grasso,"5' 5""","66""",Orthodox,"Aug 09, 1993",e8b731feff72294b,"Guadalajara, Jalisco",1546.568969726562,Lobo Gym MMA
Tony Gravely,"5' 5""","69""",Orthodox,"Sep 28, 1991",601964f9654f911a,"Radford, Virginia",567.3773803710938,American Top Team
Michael Graves,"5' 10""","71""",Orthodox,"Jan 08, 1991",3f1d23b01c552a13,"Coconut Creek, Florida",3.250432729721069,American Top Team
Shelton Graves,"6' 2""","76""",Southpaw,"Oct 23, 1985",642862d6d63605cd,"Baltimore, Maryland",10.96663093566895,Top Flight MMA
James Gray,"5' 9""",--,Orthodox,"Oct 25, 1987",2db65fc038c0018e,,,
Kevin Gray,"5' 4""","67""",Orthodox,"May 03, 1985",bb0d290026d7681d,"Omaha, Nebraska",316.9642944335938,Premier Combat Center
Sam Greco,"6' 2""",--,Orthodox,"May 03, 1967",6d12031661db8ac8,,,Team Greco
Bobby Green,"5' 10""","71""",Orthodox,"Sep 09, 1986",887961364be5ceb3,"Redlands, California",413.7634887695312,Pinnacle MMA
Desmond Green,"5' 10""","73""",Southpaw,"Oct 11, 1989",f046d724d2a84ac5,"Rochester, New York",159.2620086669922,Kill Cliff FC
Gabe Green,"5' 10""","73""",Switch,"May 02, 1993",5eb50529a8418b77,,,
Maurice Greene,"6' 7""","80""",Orthodox,"Jul 05, 1986",068f8a189a47fea6,"Evanston, Illinois",185.8141021728516,Jackson-Wink MMA
Matt Grice,"5' 8""","70""",Orthodox,"Jul 29, 1981",bfc2fc38a0e20211,"Harrah, Oklahoma",336.5085144042969,R-1 MMA
Forrest Griffin,"6' 3""","77""",Orthodox,"Mar 16, 1979",fcffee71cff5530e,"Athens, Georgia",213.5881500244141,Xtreme Couture
Tyson Griffin,"5' 6""","68""",Orthodox,"Apr 20, 1984",20205040232ed0f3,"Santa Rosa, California",50.050048828125,American Kickboxing Academy
Max Griffin,"5' 11""","76""",Orthodox,"Nov 29, 1985",b0d6a1d8ac3d563d,"Sacramento, California",8.19682502746582,MMAGOLD Fight Team
Jordan Griffin,"5' 10""","73""",Southpaw,"Feb 28, 1990",ebef46976554f975,"Milwaukee, Wisconsin",187.2257080078125,Roufusport
Chad Griggs,"6' 1""","73""",Orthodox,"May 15, 1978",fdf18227faa596dd,"Tucson, Arizona",724.4033813476562,Apex MMA
Charalampos Grigoriou,"5' 7""","67""",Orthodox,"Mar 31, 1992",68b8ebdfce9dbb61,Paphos,70.3665542602539,Paphos Fight Club
Chuck Grigsby,"6' 6""",--,Orthodox,--,7fb4234670271505,"Des Moines, Iowa",248.3896484375,
Rodrigo Gripp de Sousa,"5' 11""",--,Orthodox,--,dde70a112e053a6c,,,Nova Uniao
Maxim Grishin,"6' 3""","78""",Orthodox,"May 02, 1984",950d0ef5c17157c5,"Tambov, Tambov",137.6859588623047,Akhmat Fight Team
Josh Grispi,"5' 11""","74""",Orthodox,"Oct 14, 1988",60ba33c3f555a7a3,"Rockland, Massachusetts",47.68164443969727,South Shore Sport Fighting
Garrett Gross,"5' 9""",--,Orthodox,"Aug 08, 1988",6741218640534d8b,"Du Quoin, Illinois",141.8883209228516,Sabens Martial Arts
Kendall Grove,"6' 6""","79""",Orthodox,"Nov 12, 1982",234f3767ff0e5701,"Maui, Hawaii",660.8184814453125,Straight Rootless Fight Team
Neil Grove,"6' 6""",--,Orthodox,"Jan 18, 1971",36a432f22144843e,London,7.168957710266113,Daigaku Karate Kai London
Chris Gruetzemacher,"5' 8""","68""",Orthodox,"Jun 16, 1986",feaf00f3373435d6,"Surprise, Arizona",368.3192749023438,2 Knuckle Sports MMA Academy
Vik Grujic,"5' 11""","73""",Orthodox,"Feb 06, 1977",1e7483dbff40b84b,"Melbourne, Victoria",10.0703239440918,Alliance MMA
Mike Grundy,"5' 7""","72""",Orthodox,"Jan 03, 1987",56fcb2c4d99f9d1b,"Wigan, Greater Manchester",42.72792816162109,Team Kaobon Wigan
Wang Guan,"5' 9""","71""",Orthodox,"Mar 14, 1986",dd12382f28296f7b,"Beipiao, Liaoning",220.9201965332031,American Top Team
Nandor Guelmino,"6' 3""",--,,"Dec 20, 1975",1abfb658cd4f8533,Vienna,173.3871917724609,Gym 23
Fabricio Guerreiro,"5' 10""",--,,"Jul 24, 1990",2963369e327e1979,"Santana, Amapa",10.09190082550049,Costa Jiu-jitsu
Rainn Guerrero,"5' 6""","65""",Orthodox,"May 13, 1992",8300a47f6fd6fe4f,"San Antonio, Texas",198.8741912841797,W4R Training Center
Shannon Gugerty,"5' 10""","71""",Orthodox,"Dec 30, 1981",9f1641c08cf8fbe2,"San Diego, California",15.22877025604248,Victory MMA
Clay Guida,"5' 7""","70""",Orthodox,"Dec 08, 1981",c47df9303d318c67,"Round Lake, Illinois",243.265869140625,Team Alpha Male
Jason Guida,"5' 10""",--,,"Aug 04, 1977",ce25b4ed82b1811b,"Mokena, Illinois",215.5695343017578,Midwest Training Center
Melvin Guillard,"5' 9""","71""",Orthodox,"Mar 30, 1983",ccd1299e0345e0ce,"New Orleans, Louisiana",0.5250197052955627,Genesis Training Center
Chris Guillen,"6' 0""",--,Orthodox,"Dec 09, 1972",da0f33e4255f99eb,"Fort Worth, Texas",188.1802368164062,
Marcelo Guimaraes,"6' 0""","73""",Orthodox,"Jun 25, 1983",0c9c0a43d3f3f49d,"Itapemirim, Espirito Santo",6.344547748565674,American Top Team
Leonardo Guimaraes,"6' 0""",--,Orthodox,"Apr 15, 1982",cc98d857b148e33a,"Salvador, Bahia",37.99760818481445,Tata Fight Team
Brad Gumm,"5' 11""",--,Orthodox,--,4d74641fac830182,"Littleton, Colorado",1631.183959960938,Gumm Mixed Martial Arts
John Gunderson,"5' 9""","69""",Orthodox,"Jan 05, 1979",a0c139b34f11421a,"Houston, Texas",14.5621976852417,Syndicate MMA
John Gunther,"5' 9""","72""",Orthodox,"Nov 24, 1985",3956bdc8ab2e54b3,"Lakeville, Ohio",293.7346496582031,Strong Style Fight Team
Jorge Gurgel,"5' 7""","69""",Orthodox,"Jan 25, 1977",04d5718ed2661e8c,"Cincinnati, Ohio",167.9817199707031,Team Jorge Gurgel
Fabio Gurgel,"6' 0""",--,Orthodox,--,8377c5572cb356f3,Rio de Janeiro,7.758727073669434,Alliance
Bogdan Guskov,"6' 3""","76""",Orthodox,"Sep 12, 1992",ef5dcb10d2bd4b0f,Dukent,,GOR MMA
Gugun Gusman,"5' 7""","68""",Orthodox,"Mar 03, 1990",e34e3b1fffa13a6a,"Bandung, West Java",696.3651733398438,Bandung Fighting Club
Andre Gusmao,"6' 0""",--,Orthodox,"May 19, 1977",cc300e9aa3063431,"Goiania, Goias",771.5121459960938,
Alexander Gustafsson,"6' 5""","79""",Orthodox,"Jan 15, 1987",3c6976f8182d9527,"Stockholm, Stockholm County",19.22420120239258,Allstars Training Center
Justin Guthrie,"6' 1""",--,,"Jan 19, 1981",a789defa9086da46,"Colorado Springs, Colorado",1831.073608398438,Colorado Fight Factory
Horacio Gutierrez,"5' 10""",--,,"Sep 15, 1990",cd85b48dc880fabd,"Guadalajara, Jalisco",1546.568969726562,Chicago Fight Team
Chris Gutierrez,"5' 9""","67""",Orthodox,"Apr 22, 1991",45f0cc9d18f35137,"Greenville, Texas",166.1223297119141,Factory X
Mando Gutierrez,"5' 6""","70""",Southpaw,"Feb 24, 1997",5f33ae0620e050c5,"East Lansing, Michigan",261.5828857421875,Murcielago MMA
Mike Guymon,"6' 0""","74""",Orthodox,"Sep 17, 1974",eaea0fc7b76525a8,,,
Chelsea Hackett,"5' 4""","66""",Switch,"Aug 16, 1998",184b7a36d50dcc5e,"Gold Coast, Queensland",1.248871922492981,Potential Unlimited Mixed Martial Arts
Keith Hackney,"5' 11""",--,Sideways,--,bf12aca029bfcc47,"Addison, Illinois",211.2302398681641,
Jake Hadley,"5' 7""","70""",Southpaw,"Aug 03, 1996",60a42bf82447c919,"Birmingham, West Midlands",123.8405609130859,Team Fearless
Steve Hadsel,"5' 8""",--,,--,99793cf88c5adeee,,,
Damir Hadzovic,"5' 9""","70""",Orthodox,"Aug 08, 1986",38c626ca912c7bac,Gorazde,348.6444396972656,Arte Suave Copenhagen
Bassil Hafez,"5' 11""","72""",Orthodox,"Jan 31, 1992",f4d92416da98804b,"Philadelphia, Pennsylvania",14.33572292327881,Elevation Fight Team
Tim Hague,"6' 4""","76""",Orthodox,"May 09, 1983",219a254e15d60135,"Boyle, Alberta",655.55712890625,UFC Gym Edmonton
Yazan Hajeh,"5' 9""",--,Orthodox,"Sep 04, 1992",4955c524c2a71469,"Lee's Summit, Missouri",316.2854614257812,Glory MMA & Fitness
Stoney Hale,"6' 0""",--,,"Oct 18, 1979",206a7d47eb62170e,"Grundy, Virginia",321.6294860839844,Team Oxendine
Kevin Haley,"6' 2""",--,,--,439d4bbefd4e6940,"Rollinsford, New Hampshire",32.66259002685547,Nostos MMA
Mark Hall,"6' 0""",--,Orthodox,--,18524b46c570730b,"Murrieta, California",334.7969970703125,
Uriah Hall,"6' 0""","79""",Orthodox,"Jul 31, 1984",65578a75fa7900e3,Spanish Town,44.69200897216797,Fortis MMA
Ryan Hall,"5' 10""","70""",Southpaw,"Feb 22, 1985",8866c6f509c19089,"Falls Church, Virginia",99.93096923828125,50
Dennis Hallman,"5' 9""","72""",Orthodox,"Dec 02, 1975",8a8a84b743ae7699,"Yelm, Washington",107.8414611816406,Victory Athletics
Piotr Hallmann,"5' 9""","71""",Orthodox,"Aug 25, 1987",a3be148af5c7b088,Gdynia,17.14945220947266,Mighty Bulls Gdynia
Tony Halme,"6' 3""",--,Orthodox,"Jan 06, 1963",bad28b7b34f334de,Helsinki,6.941955089569092,
Brandon Halsey,"6' 0""",--,,"Sep 16, 1986",e763679f15326ae1,"Huntington Beach, California",11.58590698242188,HB Ultimate
John Halverson,"5' 9""",--,Southpaw,"Sep 08, 1972",88c8f47241d90040,"Waukee, Iowa",310.5015563964844,
Seo Hee Ham,"5' 2""","62""",Southpaw,"Mar 08, 1987",165c244bcca3ed26,Busan,29.74184989929199,Busan Team MAD
Frank Hamaker,--,--,,--,c3c23c99477c041b,Amsterdam,2.238700389862061,
Kazuhiro Hamanaka,"6' 0""",--,Southpaw,"Oct 24, 1978",1b4d6971bb18b82c,"Hachinohe, Aomori",16.92978286743164,Laughter7
Rami Hamed,--,--,,"Apr 25, 1991",a59017211b775b5d,Beirut,38.36201858520508,American Top Team
Matt Hamill,"6' 1""","76""",Orthodox,"Oct 05, 1976",98b80a717b9bda17,"Loveland, Ohio",182.7118530273438,Independent
Jeremy Hamilton,--,--,,"Nov 14, 1984",7ada6ea792a34424,"Minnetonka, Minnesota",328.4684143066406,Ambition Training Academy
Anthony Hamilton,"6' 5""","76""",Orthodox,"Apr 14, 1980",c727c7d31c50c4cf,"Seattle, Washington",47.50616073608398,Jackson-Wink MMA
CJ Hamilton,"5' 7""","68""",Switch,"Oct 07, 1986",7da5839b223f3728,,,
Jared Hamman,"6' 3""","75""",Orthodox,"Mar 07, 1982",23459ee7e373b98f,"Atascadero, California",266.7136535644531,Dynamix MMA
James Hammortree,"6' 3""",--,Orthodox,"Nov 29, 1983",1f77fce698e80488,"Ocala, Florida",21.14852905273438,USA Martial Arts
Dean Hancock,--,--,,--,24e9d6b0a24cff9d,"Danbury, Connecticut",123.7547760009766,Teixeira MMA & Fitness
Chad Hanekom,"6' 4""","74""",Orthodox,"Apr 20, 1990",98533a2738124a0d,"Johannesburg, Gauteng",1743.009643554688,FightFit Militia
Joachim Hansen,"5' 7""",--,Southpaw,"May 26, 1979",86e388ed20761ad9,Oslo,5.252535343170166,357 MMA
Kay Hansen,"5' 2""","63""",Orthodox,"Aug 14, 1999",4100c7a09497ad41,"Whittier, California",109.9423217773438,10th Planet Jiu-Jitsu Buena Park
Nasrat Haqparast,"5' 10""","72""",Southpaw,"Aug 22, 1995",b7b84ccd221be298,Rabat,76.67070007324219,Tristar Gym
Shin Haraguchi,"5' 6""","68""",Switch,"Nov 27, 1998",05b17ae24e6bba81,Kagoshima,5.490913867950439,Brave
Janay Harding,--,--,,--,b9c3ee342eb72100,"Gold Coast, Queensland",1.248871922492981,
Antoni Hardonk,"6' 4""","78""",Orthodox,"Feb 05, 1976",69b69c0178c4004d,"Weesp, North Holland",2.728427886962891,Dynamix MMA
George Hardwick,"5' 10""","72""",Orthodox,"Dec 06, 1996",f55a6807b6bb853d,"Middlesbrough, North Yorkshire",10.5069580078125,Middlesbrough Fight Academy
Dan Hardy,"6' 0""","74""",Orthodox,"May 17, 1982",473ce3aa581251a2,"Nottingham, East Midlands",88.21925354003906,Team Rough House
Veronica Hardy,"5' 4""","64""",Southpaw,"Oct 30, 1995",4798e823ada58fe9,Caracas,880.5033569335938,MMA Factory
Greg Hardy,"6' 5""","80""",Orthodox,"Jul 28, 1988",85073dbd1be65ed9,"Millington, Tennessee",81.33793640136719,American Top Team
Tobias Harila,--,--,,"Jan 13, 1994",4d1e92b61bcef308,Vasteras,20.79096794128418,Vasteras Fight Club
Baru Harn,--,--,,--,848809f3986b4977,,,
Scott Harper,"6' 0""",--,Orthodox,"Apr 14, 1972",14a433bccba87016,"Douglas, Georgia",79.54862213134766,American Top Team
Josiah Harrell,"5' 7""","68""",Southpaw,"Nov 13, 1998",e5864a42c80294f6,"Columbus, Ohio",237.6403350830078,Grove City BJJ
Gerry Harris,"6' 8""",--,Orthodox,--,30cd319d39ee689b,"Eureka, California",14.23319244384766,
Gerald Harris,"5' 11""","77""",Southpaw,"Nov 19, 1979",c4b81cdecd5d6abe,"Tulsa, Oklahoma",219.2913665771484,Hurricane Fitness
Phil Harris,"5' 4""","65""",Orthodox,"Sep 04, 1983",ba043b03eb799063,"Portsmouth, Hampshire",4.486494064331055,Gym01
Walt Harris,"6' 5""","77""",Southpaw,"Jun 10, 1983",03f982ca3735070c,"Homewood, Alabama",204.7814483642578,SBG Alabama
Dhafir Harris,--,--,,"Aug 04, 1977",0e96af5220d27ed4,"Miami, Florida",0.5367298126220703,
Trevor Harris,"5' 6""",--,,--,0e98b05d3cf6d271,"Medford, California",421.4076538085938,New World Fighters
Carlston Harris,"6' 0""","76""",Orthodox,"Jul 09, 1987",a53d30163304aa6e,Skeldon,1.539545774459839,Renovacao Fight Team
Collin Hart,"6' 1""",--,Orthodox,"Oct 12, 1989",16bf6a73bdd302cd,"Santa Rosa, California",50.050048828125,Nor-Cal Fighting Alliance
Dale Hartt,"5' 10""","69""",Orthodox,"Apr 04, 1979",058e4e08a1ad8aba,"Bangor, Maine",5.741203308105469,Team Sityodtong
Luke Hartwig,--,--,,--,34f3869747bf8fa9,,,
Clay Harvison,"6' 1""","74""",Orthodox,"Sep 25, 1980",83a477a7dba1ca58,"Marietta, Georgia",343.5420227050781,Madhouse Training
Hidehiko Hasegawa,"5' 9""",--,,"Jul 13, 1978",2a2eeee20ef049cf,"Kakogawa, Hyogo",6.448339462280273,Academia Az
Chris Haseman,"5' 11""",--,Orthodox,"Jun 02, 1969",5bd533d50c8e7b8a,,,Rings Australia
Takayo Hashi,"5' 4""",--,Orthodox,"Oct 02, 1977",ae4343d29c68e9d0,"Sumida, Tokyo",5.400509357452393,Wajutsu Keishukai AKZA
Tomohiko Hashimoto,"6' 0""",--,Orthodox,--,a890f9a791ed615d,Nara,64.36170959472656,D2T
Justin Haskins,"5' 10""",--,Orthodox,"Aug 30, 1979",77940e45bc86208e,"Palm Beach Gardens, Florida",4.631507396697998,Pellegrino MMA
Hayder Hassan,"5' 10""",--,,"Oct 20, 1982",cf615eb4b7862c76,"Coconut Creek, Florida",3.250432729721069,American Top Team
Ahmad Hassanzada,"6' 1""","75""",Orthodox,"Nov 20, 1996",bf7a64d9ae343e86,,,
Daiki Hata,"5' 6""",--,Orthodox,"Aug 24, 1982",c76ceda100ac0fad,Chiba,4.105854511260986,Pancraseism Yokohama
John Hathaway,"6' 1""","75""",Orthodox,"Jul 23, 1987",28f3c2258a1d8874,"Brighton, Sussex",11.12498188018799,London Shootfighters
Phil Hawes,"6' 0""","77""",Orthodox,"Jan 08, 1989",547afe1017e72dbe,"Little Ferry, New Jersey",4.576948165893555,Kill Cliff FC
Justin Hawes,"5' 11""",--,,"Jan 13, 1979",5c7fc58e782b6842,"Redmond, Oregon",914.49658203125,Desert Dogs
Chris Hawk,"6' 1""",--,,--,9460c867aae1987e,"Memphis, Tennessee",79.2069091796875,
Del Hawkins,"5' 5""",--,Orthodox,--,885e7f70dcac0007,"Phoenix, Arizona",331.523681640625,House of Champions
Tommy Hayden,"5' 9""",--,Southpaw,"Mar 11, 1986",0871254cd790c250,"Cincinnati, Ohio",167.9817199707031,Bangkok Fight Lab
Mike Hayes,"6' 4""",--,Orthodox,--,0cfbbfa0ba6d9855,"Cle Elum, Washington",582.6279296875,Ring Demon Jiu-Jitsu
Ryan Hayes,--,--,,--,a620638435de0628,"Renton, Washington",11.6605920791626,West Coast Fight Team
Gerric Hayes,"5' 10""",--,,--,7d6a3546c988cdc0,"Mount Juliet, Tennessee",168.1287994384766,Bonafyde MMA
Josh Haynes,"5' 9""",--,Orthodox,"Jul 30, 1977",6ef58dabef8beb15,"Medford, Oregon",421.4076538085938,Syndicate MMA
Dustin Hazelett,"6' 1""","76""",Orthodox,"Apr 29, 1986",a149d6bc670cdb60,"Cincinnati, Ohio",167.9817199707031,Team Jorge Gurgel
James Head,"6' 1""","73""",Orthodox,"Feb 09, 1984",19a8cce18a1cef9e,"Oklahoma City, Oklahoma",366,R-1 MMA
Pat Healy,"6' 0""","72""",Orthodox,"Jul 20, 1983",50d2f0018bcf9eef,"St. Louis, Missouri",140.9539031982422,Sports Lab
Ryan Healy,"6' 1""",--,Orthodox,"Jul 20, 1983",f3eb664db7fb1df3,"Portland, Oregon",20.7584228515625,Sports Lab
Spencer Hearns,"5' 11""",--,,--,d85cf12439945941,,,
David Heath,"5' 11""","72""",Orthodox,"Feb 10, 1976",4f95f74620a6b7a4,"Tulsa, Oklahoma",219.2913665771484,Absolute Combat Alliance
Chris Heatherly,"5' 9""",--,Orthodox,"Nov 24, 1987",bad8be5827ea1bf1,"Cahokia, Illinois",124.6109085083008,Fit or Fight
Jake Hecht,"6' 0""","73""",Orthodox,"Feb 09, 1984",e57fdbea1b828202,"Moscow Mills, Missouri",164.3624725341797,Fiore MMA
Nick Hein,"5' 6""","66""",Southpaw,"Apr 24, 1984",2816ced060a21be3,Cologne,49.99673461914062,Tiger Muay Thai
Ian Heinisch,"5' 11""","72""",Orthodox,"Aug 05, 1988",2e585c701f72fe55,"Highlands Ranch, Colorado",1752.196044921875,Genesis MMA
Marcin Held,"5' 9""","71""",Orthodox,"Jan 18, 1992",bf43fed8f29e1671,Tychy,252.6312866210938,Ankos MMA
Delson Heleno,"5' 11""",--,Orthodox,"Nov 16, 1977",970beed85bc46b63,"Teresopolis, Rio de Janeiro",869.8053588867188,CM System
Matt Helm,--,--,,--,cacfd51b8e97ace0,"St. Louis, Missouri",140.9539031982422,
Elisha Helsper,"5' 6""",--,Orthodox,"Feb 06, 1983",0971be7d94e109e1,"Coeur d'Alene, Idaho",658.1097412109375,Dogpound Fight Team
Dan Henderson,"5' 11""","74""",Orthodox,"Aug 24, 1970",1ccf4e7caff270df,"Temecula, California",306.6764221191406,Team Quest
Benson Henderson,"5' 9""","70""",Southpaw,"Nov 16, 1983",2676b28836a5a836,"Glendale, Arizona",350.8695068359375,MMA Lab
Ron Henderson,"5' 10""",--,,--,498f0d066396ec59,,,
Josh Hendricks,"6' 2""",--,Southpaw,"Aug 28, 1976",7649c4c95b824488,"Mansfield, Ohio",378.2421264648438,Superior Health Club
Johny Hendricks,"5' 9""","69""",Southpaw,"Sep 12, 1983",0941df56f6ac954b,"Ada, Oklahoma",308.0355224609375,Team Takedown
Cory Hendricks,"6' 3""",--,Switch,"May 10, 1988",9ab9912e0f8fa6d6,"Las Vegas, Nevada",611.1598510742188,Syndicate MMA
Luis Henrique,"6' 2""","74""",Orthodox,"Aug 21, 1993",e5bda12faabfc850,,,GF Team
Jose Henrique,"6' 3""","79""",Orthodox,"May 23, 2002",20a0e4cc5227c117,,,
Diego Henrique da Silva,"6' 2""",--,Orthodox,"Aug 22, 1986",1649770c649db6a5,"Braganca Paulista, Sao Paulo",849.2694702148438,Inside Muay Thai
Danny Henry,"6' 0""","73""",Orthodox,"Jul 17, 1988",f7d73e452b064bf2,Edinburgh,63.49433517456055,Higher Level Martial Arts
Victor Henry,"5' 7""","68""",Switch,"May 04, 1987",eb8d8c2a95cfccb8,"Los Angeles, California",95.03136444091797,UWF USA
TJ Hepburn,"5' 7""",--,,--,e1acbb6352ca3551,,,
Jai Herbert,"6' 1""","77""",Orthodox,"May 13, 1988",4c88a1db5a46c6a4,"Wolverhampton, West Midlands",153.1427154541016,Renegade Jiu Jitsu
Ed Herman,"6' 1""","77""",Orthodox,"Oct 02, 1980",06f36cf4bd97ec77,"Portland, Oregon",20.7584228515625,American Top Team Portland
Dave Herman,"6' 4""","77""",Orthodox,"Oct 03, 1984",cbd6f1abf955e628,"Columbia City, Indiana",261.4661560058594,Team Quest
Jack Hermansson,"6' 1""","77""",Orthodox,"Jun 10, 1988",0a1942069c9ad6b6,Uddevalla,8.605582237243652,Frontline Academy
Noe Hernandez,--,--,Orthodox,--,df2cf66d8c0123db,,,
Joe Hernandez,--,--,,--,4a76daef28549957,California,145.0107269287109,
Ramiro Hernandez,"5' 9""",--,Orthodox,"Jul 22, 1986",915c8d39d4a0e7d1,"Muscatine, Iowa",179.0307159423828,TSG Combat Sports
Alexander Hernandez,"5' 9""","72""",Orthodox,"Oct 01, 1992",262a7d06203657e6,"San Antonio, Texas",198.8741912841797,Factory X
Anthony Hernandez,"6' 0""","75""",Orthodox,"Oct 18, 1993",093e1f5bb73850be,"Dunnigan, California",19.69161224365234,MMA Gold Fight Team
Nohelin Hernandez,"5' 10""","71""",Orthodox,"Mar 01, 1994",f97c5433c77522d3,"Gilroy, California",59.08016967773438,American Kickboxing Academy
Carlos Hernandez,"5' 8""","67""",Orthodox,"Oct 25, 1993",798e48f9e7f6ba22,"Chicago, Illinois",183,VFS Academy
Paul Herrera,"5' 10""",--,Orthodox,--,440c9dbab63528fb,"Huntington Beach, California",11.58590698242188,Empire Training Center
Chris Herrera,"5' 10""",--,,--,f71028a6e5128856,"Temecula, California",306.6764221191406,Team Quest
Geane Herrera,"5' 5""","66""",Orthodox,"May 27, 1990",c169545ab0825f44,"Tampa, Florida",5.853272438049316,Banks MMA
Alvaro Herrera Mendoza,"6' 0""","74""",Orthodox,"May 14, 1990",74d35fbc9c6a61bd,,,
Felice Herrig,"5' 4""","65""",Orthodox,"Sep 18, 1984",b6850671a008bf9a,"Buffalo Grove, Illinois",207.8352355957031,Team Curran
Heath Herring,"6' 4""","78""",Orthodox,"Mar 02, 1978",7450525c7ba032a0,"Waco, Texas",143.6479339599609,Las Vegas Combat Club
Jon Hess,"6' 7""",--,,--,32a3025d5db456ae,"Encinitas, California",25.39631652832031,Team Quest
Clint Hester,"6' 2""","77""",Orthodox,"Nov 21, 1986",92b62174c175ce19,"Atlanta, Georgia",318.4681701660156,X3 Sports
Brandon Hester,"6' 1""",--,,--,13150cf89a5b81e0,"San Jose, California",24.67866325378418,Team Undisputed Gladiators
Jimy Hettes,"5' 9""","71""",Southpaw,"Jun 09, 1987",893d51aaf024eddd,,,
Conor Heun,"5' 10""",--,Orthodox,"Feb 11, 1979",fdb02029556ff4ed,"Boulder, Colorado",1623.970947265625,Legends MMA
Marcus Hicks,"5' 6""","64""",Southpaw,"Nov 25, 1975",e69c5ce12f4e762b,"Lewisville, Texas",158.9672088623047,Hicks MMA Cortez Boxing
Jay Hieron,"6' 0""","75""",Orthodox,"Jul 29, 1976",5bb0a618ad03ac64,"Long Island, New York",25.4056510925293,Xtreme Couture
Brady Hiestand,"5' 8""","71""",Orthodox,"Apr 30, 1999",7af33fc4435017f1,"Spokane, Washington",573.4121704101562,Sikjitsu
Lee Higgins,--,--,,"Jul 14, 1980",88432fe79d5091d9,"Austin, Texas",149.0859680175781,
Jason High,"5' 8""","73""",Southpaw,"Oct 12, 1981",e5d03e4d966126bd,"Kansas City, Missouri",273.5425720214844,American Top Team HD
Richie Hightower,"5' 8""",--,Orthodox,"Nov 26, 1974",318e629d1eb7aa49,"Phoenix, Arizona",331.523681640625,
Alex Higley,"5' 10""",--,,--,2af2d675f7d847e3,California,145.0107269287109,Blackline MMA
Corey Hill,"6' 4""","80""",Orthodox,"Oct 03, 1978",abbc737317f66b81,"Brookfield, Florida",22.21025276184082,KO Evolution
Isaiah Hill,"5' 10""",--,,--,86b30a86664cb6e4,"San Jose, California",24.67866325378418,Cung Le's Universal Strength Headquarters
Angela Hill,"5' 3""","64""",Orthodox,"Jan 12, 1985",f0feeb2192937424,"San Diego, California",15.22877025604248,Alliance MMA
Tyler Hill,"6' 3""",--,Switch,"Aug 10, 1991",006efbb0c1621fd7,"Greenville, Mississippi",38.09190368652344,Memphis Judo and Jiu Jitsu
Jamahal Hill,"6' 4""","79""",Southpaw,"May 19, 1991",5444c5a201d3ee5a,"Grand Rapids, Michigan",194.9165954589844,Black Lion Jiu-Jitsu
Kailan Hill,"6' 1""","77""",Southpaw,"Dec 01, 1994",bc7efc037c5f6550,"Santa Cruz, California",6.945577144622803,Black House
Branden Lee Hinkle,"6' 3""",--,Orthodox,"Jul 29, 1973",06f0ffa6446c5b6d,"Jefferson, Ohio",293.1783447265625,Hammer House
